"timestamp","formatversion","webaclid","terminatingruleid","terminatingruletype","action","terminatingrulematchdetails","httpsourcename","httpsourceid","rulegrouplist","ratebasedrulelist","nonterminatingmatchingrules","httprequest","httprequest"
"1602345849121","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","Default_Action","REGULAR","ALLOW","[]","CF","E24QBI9XZ95MCM","[]","[{ratebasedruleid=arn:aws:wafv2:us-east-1:536882088250_MANAGED:global/ipset/c829680f-4011-40d9-8e4a-0477bb5e98c8_1cbda46c-58a1-4edc-8ea8-57a93c8fc198_IPV6/1cbda46c-58a1-4edc-8ea8-57a93c8fc198, limitkey=IP, maxrateallowed=100}]","[]","{clientip=2405:205:1381:248c:70fb:787e:43ae:8fe3, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=save-data, value=on}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 8.1.0; Redmi 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 Mobile Safari/537.36}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=sec-fetch-dest, value=image}, {name=referer, value=https://www.shyaway.com/}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-GB,en-US;q=0.9,en;q=0.8,hi;q=0.7}, {name=cookie, value=_ga=amp-InYn20bU4IFUWyZ7GMUhkQ}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=phgOTV2SLdbky65eTdyJ0FzhU7Po8wp7GY2tN_CtD6_KqOa81Nh6Pg==}","{clientip=2405:205:1381:248c:70fb:787e:43ae:8fe3, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=save-data, value=on}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 8.1.0; Redmi 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 Mobile Safari/537.36}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=sec-fetch-dest, value=image}, {name=referer, value=https://www.shyaway.com/}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-GB,en-US;q=0.9,en;q=0.8,hi;q=0.7}, {name=cookie, value=_ga=amp-InYn20bU4IFUWyZ7GMUhkQ}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=phgOTV2SLdbky65eTdyJ0FzhU7Po8wp7GY2tN_CtD6_KqOa81Nh6Pg==}"
"1602229287146","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","Default_Action","REGULAR","ALLOW","[]","CF","E24QBI9XZ95MCM","[]","[{ratebasedruleid=arn:aws:wafv2:us-east-1:536882088250_MANAGED:global/ipset/c829680f-4011-40d9-8e4a-0477bb5e98c8_1cbda46c-58a1-4edc-8ea8-57a93c8fc198_IPV6/1cbda46c-58a1-4edc-8ea8-57a93c8fc198, limitkey=IP, maxrateallowed=100}]","[]","{clientip=2401:4900:5031:24c3:6cdb:c05b:bb3d:ec2b, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=accept, value=image/webp,image/png,image/svg+xml,image/*;q=0.8,video/*;q=0.8,*/*;q=0.5}, {name=accept-encoding, value=gzip, deflate, br}, {name=user-agent, value=Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/125.2.332137730 Mobile/15E148 Safari/604.1}, {name=accept-language, value=en-us}, {name=referer, value=https://www.shyaway.com/amp/}, {name=cookie, value=_ga=amp-kdhkwqL8cIrEgP1ytNgDhg; PHPSESSID=396e7u9mb64332vj8u65r4dcko; form_key=VVyhYeI81sxwGxiT; visitor_id=5f6e2c27a29b3}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=kWbKrijZ6QM9nhPwKabYJHyCBLUEZV1hZ90KvXDBCAhWks6GblKm0g==}","{clientip=2401:4900:5031:24c3:6cdb:c05b:bb3d:ec2b, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=accept, value=image/webp,image/png,image/svg+xml,image/*;q=0.8,video/*;q=0.8,*/*;q=0.5}, {name=accept-encoding, value=gzip, deflate, br}, {name=user-agent, value=Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/125.2.332137730 Mobile/15E148 Safari/604.1}, {name=accept-language, value=en-us}, {name=referer, value=https://www.shyaway.com/amp/}, {name=cookie, value=_ga=amp-kdhkwqL8cIrEgP1ytNgDhg; PHPSESSID=396e7u9mb64332vj8u65r4dcko; form_key=VVyhYeI81sxwGxiT; visitor_id=5f6e2c27a29b3}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=kWbKrijZ6QM9nhPwKabYJHyCBLUEZV1hZ90KvXDBCAhWks6GblKm0g==}"
"1602464721684","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.49, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=OOity-SuYRcgq0uHcXDn4WB_vxxK2GaX5khf8csi78JMuErCJyV11w==}","{clientip=66.249.66.49, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=OOity-SuYRcgq0uHcXDn4WB_vxxK2GaX5khf8csi78JMuErCJyV11w==}"
"1602235697487","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","Default_Action","REGULAR","ALLOW","[]","CF","E24QBI9XZ95MCM","[]","[{ratebasedruleid=arn:aws:wafv2:us-east-1:536882088250_MANAGED:global/ipset/c829680f-4011-40d9-8e4a-0477bb5e98c8_f8b8099d-f976-40f8-a531-7a2515ce2a57_IPV4/f8b8099d-f976-40f8-a531-7a2515ce2a57, limitkey=IP, maxrateallowed=100}]","[]","{clientip=103.206.105.190, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=accept, value=image/webp,image/png,image/svg+xml,image/*;q=0.8,video/*;q=0.8,*/*;q=0.5}, {name=accept-encoding, value=gzip, deflate, br}, {name=user-agent, value=Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1}, {name=accept-language, value=en-us}, {name=referer, value=https://www.shyaway.com/amp/}, {name=cookie, value=_ga=GA1.0.phJeNIP9brpK6KTZuA4wp0FMpBJ9qyhHLIvlD14I4Ltj8_rhet3gWu75pjEXS1Qf}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=szP_0bcPlkTchZlBPm7v0W2qnrZ28nA3X_hmDvLfweR6IYOQ_m29Fg==}","{clientip=103.206.105.190, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=accept, value=image/webp,image/png,image/svg+xml,image/*;q=0.8,video/*;q=0.8,*/*;q=0.5}, {name=accept-encoding, value=gzip, deflate, br}, {name=user-agent, value=Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1}, {name=accept-language, value=en-us}, {name=referer, value=https://www.shyaway.com/amp/}, {name=cookie, value=_ga=GA1.0.phJeNIP9brpK6KTZuA4wp0FMpBJ9qyhHLIvlD14I4Ltj8_rhet3gWu75pjEXS1Qf}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=szP_0bcPlkTchZlBPm7v0W2qnrZ28nA3X_hmDvLfweR6IYOQ_m29Fg==}"
"1602209806136","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","Default_Action","REGULAR","ALLOW","[]","CF","E24QBI9XZ95MCM","[]","[{ratebasedruleid=arn:aws:wafv2:us-east-1:536882088250_MANAGED:global/ipset/c829680f-4011-40d9-8e4a-0477bb5e98c8_f8b8099d-f976-40f8-a531-7a2515ce2a57_IPV4/f8b8099d-f976-40f8-a531-7a2515ce2a57, limitkey=IP, maxrateallowed=100}]","[]","{clientip=117.209.227.96, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 7.0; Moto C Plus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36}, {name=save-data, value=on}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=referer, value=https://www.shyaway.com/amp/panty-online/?_gl=1*1mtfu6x*_ga*LWI1T0xHRHR1NUNkOXZnM05tSEI5cmdTTk9EZXM5UGo1ZE9jbHVvV1hHUjJwanVVaU5mS05nYnd6ejZYR3Z4bA..}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-IN,en-GB;q=0.9,en-US;q=0.8,en;q=0.7,ta;q=0.6}, {name=cookie, value=visitor_id=5f701b1d6ca94; _ga=GA1.2.175974084.1601182538; _fbp=fb.1.1601182557341.1691920887; form_key=qYlCa28POUvfawXR; PHPSESSID=gobhjsdu1gqf16an3a85sdmfmc; AMCV_B77A13975D6949E00A495E66%40AdobeOrg=-432600572%7CMCIDTS%7C18538%7CMCMID%7C25072082070475910590265274053550186868%7CMCAAMLH-1602335258%7C12%7CMCAAMB-1602335258%7CRKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y%7CMCOPTOUT-1601737658s%7CNONE%7CvVersion%7C4.5.2; cto_bundle=3UFPql9SRGZHbnlmVkVYOWxRY25sbXZ3OEpWN0JWVEtxOUg0Q0NZJTJCRmd3Z1JvaGN5eW1OWTMwUWxlQkZRMEgxd2t6Tm83M04lMkJMZVZ5JTJCJTJGNmNQcE9WTVduWVBiU3ZtRFlqdEt2TURJTlczJTJCMmJ1VGdJVSUyQnpXb0RBaFM5NjJEJTJCbjVzOThSZ1NGUEM3VVIzJTJCaWdabnJNMkh0QmJBJTNEJTNE; s_getNewRepeat=1601730974251-Repeat}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=DkAzWCoM0g4awP-B8-RbJlMTNIogLjgns_U-qy-jnaFXNBNizNmxOQ==}","{clientip=117.209.227.96, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 7.0; Moto C Plus) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Mobile Safari/537.36}, {name=save-data, value=on}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=referer, value=https://www.shyaway.com/amp/panty-online/?_gl=1*1mtfu6x*_ga*LWI1T0xHRHR1NUNkOXZnM05tSEI5cmdTTk9EZXM5UGo1ZE9jbHVvV1hHUjJwanVVaU5mS05nYnd6ejZYR3Z4bA..}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-IN,en-GB;q=0.9,en-US;q=0.8,en;q=0.7,ta;q=0.6}, {name=cookie, value=visitor_id=5f701b1d6ca94; _ga=GA1.2.175974084.1601182538; _fbp=fb.1.1601182557341.1691920887; form_key=qYlCa28POUvfawXR; PHPSESSID=gobhjsdu1gqf16an3a85sdmfmc; AMCV_B77A13975D6949E00A495E66%40AdobeOrg=-432600572%7CMCIDTS%7C18538%7CMCMID%7C25072082070475910590265274053550186868%7CMCAAMLH-1602335258%7C12%7CMCAAMB-1602335258%7CRKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y%7CMCOPTOUT-1601737658s%7CNONE%7CvVersion%7C4.5.2; cto_bundle=3UFPql9SRGZHbnlmVkVYOWxRY25sbXZ3OEpWN0JWVEtxOUg0Q0NZJTJCRmd3Z1JvaGN5eW1OWTMwUWxlQkZRMEgxd2t6Tm83M04lMkJMZVZ5JTJCJTJGNmNQcE9WTVduWVBiU3ZtRFlqdEt2TURJTlczJTJCMmJ1VGdJVSUyQnpXb0RBaFM5NjJEJTJCbjVzOThSZ1NGUEM3VVIzJTJCaWdabnJNMkh0QmJBJTNEJTNE; s_getNewRepeat=1601730974251-Repeat}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=DkAzWCoM0g4awP-B8-RbJlMTNIogLjgns_U-qy-jnaFXNBNizNmxOQ==}"
"1602215906007","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","Default_Action","REGULAR","ALLOW","[]","CF","E24QBI9XZ95MCM","[]","[{ratebasedruleid=arn:aws:wafv2:us-east-1:536882088250_MANAGED:global/ipset/c829680f-4011-40d9-8e4a-0477bb5e98c8_1cbda46c-58a1-4edc-8ea8-57a93c8fc198_IPV6/1cbda46c-58a1-4edc-8ea8-57a93c8fc198, limitkey=IP, maxrateallowed=100}]","[]","{clientip=2409:4055:4e9b:50d8:6bcb:5823:adb3:3885, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=save-data, value=on}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Mobile Safari/537.36}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=sec-fetch-dest, value=image}, {name=referer, value=https://www.shyaway.com/amp/panty-online/?_gl=1*ekfrmc*_ga*Ml9RRF9namJqZjM3d2d4SjVRY0NJMTRZTnR6bTJmaUpubFBxbXpBMUxtRkdKTmtRZ3J1b0V6UVRZVTQtRTExbQ..}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-GB,en-US;q=0.9,en;q=0.8}, {name=cookie, value=visitor_id=5f7fdcbc70f6b; AMCVS_B77A13975D6949E00A495E66%40AdobeOrg=1; AMCV_B77A13975D6949E00A495E66%40AdobeOrg=-432600572%7CMCIDTS%7C18545%7CMCMID%7C12567654956544180442330464930463444114%7CMCAAMLH-1602819905%7C12%7CMCAAMB-1602819905%7CRKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y%7CMCOPTOUT-1602222305s%7CNONE%7CvVersion%7C4.5.2; s_cc=true; form_key=CnmsTuuH5MvwX9A2; PHPSESSID=aps03ijk1p8vvjlsrecebfs10d; _ga=GA1.2.1324731564.1602215110; _gid=GA1.2.1494267266.1602215110; _fbp=fb.1.1602215110625.2033993057; _gat_gtag_UA_64928965_1=1; s_sq=%5B%5BB%5D%5D; cto_bundle=G4_wKl96MTdpR0ZPb3dDMndMNGYlMkZoRUcyZXBRY3dvelh6WSUyRmZyTW84OEFyZ24lMkYlMkI4TSUyRkJiRENJY1JYQmJSUFVFJTJGQzZKUE4lMkJPMyUyRjVjS3RVenB1ME9XZW1yTkNqdDMxQldoeFFDZEI2ZEtOTHZ4WVE0TWdEWU5wNDdUZXBzWjFTZ3JxSzNudUkyY21BbWZodUFjVHp2OSUyRlZ5RHclM0QlM0Q; gpv_pn=bra-online; s_getNewRepeat=1602215874277-New; s_tp=3046; s_ppv=bra-online%2C18%2C18%2C559; _gac_UA-64928965-1=1.1602215879.Cj0KCQjw8fr7BRDSARIsAK0Qqr6laoKo3Q3hVZn-N0d_7uSF3Dtbhtj8G6r2BPOU9DW27Czu7JQOAKcaAq1cEALw_wcB}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=DygfcLz7wnFam1hI4gFLMSk0P2WbHgonflSnB2YeDYu-hHlvT8viMA==}","{clientip=2409:4055:4e9b:50d8:6bcb:5823:adb3:3885, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=save-data, value=on}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.125 Mobile Safari/537.36}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=sec-fetch-site, value=same-site}, {name=sec-fetch-mode, value=no-cors}, {name=sec-fetch-dest, value=image}, {name=referer, value=https://www.shyaway.com/amp/panty-online/?_gl=1*ekfrmc*_ga*Ml9RRF9namJqZjM3d2d4SjVRY0NJMTRZTnR6bTJmaUpubFBxbXpBMUxtRkdKTmtRZ3J1b0V6UVRZVTQtRTExbQ..}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-GB,en-US;q=0.9,en;q=0.8}, {name=cookie, value=visitor_id=5f7fdcbc70f6b; AMCVS_B77A13975D6949E00A495E66%40AdobeOrg=1; AMCV_B77A13975D6949E00A495E66%40AdobeOrg=-432600572%7CMCIDTS%7C18545%7CMCMID%7C12567654956544180442330464930463444114%7CMCAAMLH-1602819905%7C12%7CMCAAMB-1602819905%7CRKhpRz8krg2tLO6pguXWp5olkAcUniQYPHaMWWgdJ3xzPWQmdj0y%7CMCOPTOUT-1602222305s%7CNONE%7CvVersion%7C4.5.2; s_cc=true; form_key=CnmsTuuH5MvwX9A2; PHPSESSID=aps03ijk1p8vvjlsrecebfs10d; _ga=GA1.2.1324731564.1602215110; _gid=GA1.2.1494267266.1602215110; _fbp=fb.1.1602215110625.2033993057; _gat_gtag_UA_64928965_1=1; s_sq=%5B%5BB%5D%5D; cto_bundle=G4_wKl96MTdpR0ZPb3dDMndMNGYlMkZoRUcyZXBRY3dvelh6WSUyRmZyTW84OEFyZ24lMkYlMkI4TSUyRkJiRENJY1JYQmJSUFVFJTJGQzZKUE4lMkJPMyUyRjVjS3RVenB1ME9XZW1yTkNqdDMxQldoeFFDZEI2ZEtOTHZ4WVE0TWdEWU5wNDdUZXBzWjFTZ3JxSzNudUkyY21BbWZodUFjVHp2OSUyRlZ5RHclM0QlM0Q; gpv_pn=bra-online; s_getNewRepeat=1602215874277-New; s_tp=3046; s_ppv=bra-online%2C18%2C18%2C559; _gac_UA-64928965-1=1.1602215879.Cj0KCQjw8fr7BRDSARIsAK0Qqr6laoKo3Q3hVZn-N0d_7uSF3Dtbhtj8G6r2BPOU9DW27Czu7JQOAKcaAq1cEALw_wcB}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=DygfcLz7wnFam1hI4gFLMSk0P2WbHgonflSnB2YeDYu-hHlvT8viMA==}"
"1602234197035","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","Default_Action","REGULAR","ALLOW","[]","CF","E24QBI9XZ95MCM","[]","[{ratebasedruleid=arn:aws:wafv2:us-east-1:536882088250_MANAGED:global/ipset/c829680f-4011-40d9-8e4a-0477bb5e98c8_1cbda46c-58a1-4edc-8ea8-57a93c8fc198_IPV6/1cbda46c-58a1-4edc-8ea8-57a93c8fc198, limitkey=IP, maxrateallowed=100}]","[]","{clientip=2409:4041:2e0a:d920::7e0a:1e04, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 9; CPH1859) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36}, {name=save-data, value=on}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=referer, value=https://www.shyaway.com/amp/panty-online/?_gl=1*swq787*_ga*amtxSXptUDJwTDRoNFZVbkg2UXFXNHV6cGktUnJpTWRKWFlxNjVueFpOcXNXemxXa043MDJnZ2loZVFkUHRlcA..}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-US,en;q=0.9,gu;q=0.8}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=_6TYClUAPhG_GQpn_Sktt73hmcXFZ120LcN7ljkidumg4sd_HuxpkA==}","{clientip=2409:4041:2e0a:d920::7e0a:1e04, country=IN, headers=[{name=Host, value=cdn.shyaway.com}, {name=user-agent, value=Mozilla/5.0 (Linux; Android 9; CPH1859) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36}, {name=save-data, value=on}, {name=accept, value=image/webp,image/apng,image/*,*/*;q=0.8}, {name=referer, value=https://www.shyaway.com/amp/panty-online/?_gl=1*swq787*_ga*amtxSXptUDJwTDRoNFZVbkg2UXFXNHV6cGktUnJpTWRKWFlxNjVueFpOcXNXemxXa043MDJnZ2loZVFkUHRlcA..}, {name=accept-encoding, value=gzip, deflate, br}, {name=accept-language, value=en-US,en;q=0.9,gu;q=0.8}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/2.0, httpmethod=GET, requestid=_6TYClUAPhG_GQpn_Sktt73hmcXFZ120LcN7ljkidumg4sd_HuxpkA==}"
"1602481448528","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.54, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=U6SGyz-bJQdLVgdbzi6ZBPFH7VBYXH0q1gnhcf72m8HwGTPLCsN4Kg==}","{clientip=66.249.66.54, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=U6SGyz-bJQdLVgdbzi6ZBPFH7VBYXH0q1gnhcf72m8HwGTPLCsN4Kg==}"
"1602469968441","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.51, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=7i47ok4TUF4SvyOkhtIwjUEyJjHIgMXK6esKRAc4sj-Nn5Wc_y4IxQ==}","{clientip=66.249.66.51, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=7i47ok4TUF4SvyOkhtIwjUEyJjHIgMXK6esKRAc4sj-Nn5Wc_y4IxQ==}"
"1602470055183","1","arn:aws:wafv2:us-east-1:536882088250:global/webacl/Cloudfrontend_Req/c829680f-4011-40d9-8e4a-0477bb5e98c8","india_unblock","REGULAR","BLOCK","[]","CF","E24QBI9XZ95MCM","[]","[]","[]","{clientip=66.249.66.51, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=kqTgqkzqObzhdS6okg1y-w-P-ZG4JMAujXJNtC_CZJPttL5NAHnGBQ==}","{clientip=66.249.66.51, country=US, headers=[{name=Host, value=cdn.shyaway.com}, {name=Accept, value=text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8}, {name=From, value=googlebot(at)googlebot.com}, {name=User-Agent, value=Googlebot-Image/1.0}, {name=Accept-Encoding, value=gzip,deflate,br}], uri=/media/catalog/product/l/i/liberti_world_skin_mid_waist_boyshorts.jpg, args=, httpversion=HTTP/1.1, httpmethod=GET, requestid=kqTgqkzqObzhdS6okg1y-w-P-ZG4JMAujXJNtC_CZJPttL5NAHnGBQ==}"
